date,Albedo_original,Albedo_linear,Albedo_spline
2023-05-01,0.0,0.6066828005830903,0.7523233646326779
2023-05-02,0.0,0.6060615475023614,0.7527718395905448
2023-05-03,0.0,0.6054402944216326,0.7532209754423927
2023-05-04,0.0,0.6048190413409038,0.753670772552024
2023-05-05,0.0,0.604197788260175,0.7541212312832409
2023-05-06,0.0,0.6035765351794461,0.7545723519998457
2023-05-07,0.0,0.6029552820987173,0.7550241350656408
2023-05-08,0.0,0.6023340290179884,0.7554765808444285
2023-05-09,0.0,0.6017127759372596,0.755929689700011
2023-05-10,0.0,0.6010915228565308,0.7563834619961909
2023-05-11,0.0,0.6004702697758019,0.7568378980967703
2023-05-12,0.0,0.5998490166950731,0.7572929983655511
2023-05-13,0.0,0.5992277636143443,0.7577487631663364
2023-05-14,0.0,0.5986065105336154,0.7582051928629281
2023-05-15,0.0,0.5979852574528866,0.7586622878191285
2023-05-16,0.0,0.5973640043721578,0.7591200483987399
2023-05-17,0.0,0.5967427512914288,0.7595784749655647
2023-05-18,0.0,0.5961214982107,0.7600375678834052
2023-05-19,0.0,0.5955002451299711,0.7604973275160637
2023-05-20,0.0,0.5948789920492423,0.7609577542273426
2023-05-21,0.0,0.5942577389685135,0.7614188483810439
2023-05-22,0.0,0.5936364858877847,0.7618806103409702
2023-05-23,0.0,0.5930152328070558,0.7623430404709237
2023-05-24,0.0,0.592393979726327,0.7628061391347066
2023-05-25,0.0,0.5917727266455981,0.7632699066961213
2023-05-26,0.0,0.5911514735648693,0.7637343435189704
2023-05-27,0.0,0.5905302204841405,0.7641994499670559
2023-05-28,0.0,0.5899089674034117,0.7646652264041802
2023-05-29,0.0,0.5892877143226828,0.7651316731941454
2023-05-30,0.0,0.588666461241954,0.7655987907007542
2023-05-31,0.0,0.5880452081612251,0.7660665792878084
2023-06-01,0.0,0.5874239550804963,0.7665350393191108
2023-06-02,0.0,0.5868027019997675,0.7670041711584635
2023-06-03,0.0,0.5861814489190386,0.7674739751696686
2023-06-04,0.0,0.5855601958383098,0.767944451716529
2023-06-05,0.0,0.584938942757581,0.7684156011628465
2023-06-06,0.0,0.584317689676852,0.7688874238724235
2023-06-07,0.0,0.5836964365961232,0.7693599202090624
2023-06-08,0.0,0.5830751835153944,0.7698330905365655
2023-06-09,0.0,0.5824539304346655,0.770306935218735
2023-06-10,0.0,0.5818326773539367,0.7707814546193731
2023-06-11,0.0,0.5812114242732078,0.7712566491022828
2023-06-12,0.0,0.580590171192479,0.7717325190312652
2023-06-13,0.0,0.5799689181117502,0.772209064770124
2023-06-14,0.0,0.5793476650310214,0.7726862866826603
2023-06-15,0.0,0.5787264119502925,0.7731641851326772
2023-06-16,0.0,0.5781051588695637,0.7736427604839765
2023-06-17,0.0,0.5774839057888348,0.7741220131003609
2023-06-18,0.0,0.576862652708106,0.7746019433456327
2023-06-19,0.0,0.5762413996273772,0.775082551583594
2023-06-20,0.0,0.5756201465466484,0.7755638381780471
2023-06-21,0.0,0.5749988934659195,0.7760458034927944
2023-06-22,0.0,0.5743776403851907,0.7765284478916382
2023-06-23,0.0,0.5737563873044618,0.7770117717383807
2023-06-24,0.0,0.573135134223733,0.7774957753968245
2023-06-25,0.0,0.5725138811430042,0.7779804592307715
2023-06-26,0.0,0.5718926280622753,0.7784658236040246
2023-06-27,0.0,0.5712713749815465,0.7789518688803851
2023-06-28,0.0,0.5706501219008175,0.7794385954236563
2023-06-29,0.0,0.5700288688200887,0.7799260035976403
